Date,Country,City,Specie,count,min,max,median,variance
2024-03-30,RO,Craiova,o3,23,5.0,51.4,21.5,3529.28
2024-05-27,RO,Craiova,o3,23,4.2,49.9,29.0,3280.2
2024-06-03,RO,Craiova,o3,23,2.6,41.9,11.7,1633.85
2024-09-27,RO,Craiova,o3,24,1.2,37.9,6.7,2012.57
2024-11-25,RO,Craiova,o3,23,2.2,19.0,3.6,276.66
2024-01-03,RO,Craiova,o3,23,4.0,29.9,7.5,1007.07
2024-01-04,RO,Craiova,o3,23,7.1,25.9,16.3,365.91
2024-01-28,RO,Craiova,o3,23,4.0,32.6,19.0,679.07
2024-06-19,RO,Craiova,o3,23,5.2,55.1,28.7,3691.41
2024-08-04,RO,Craiova,o3,23,24.0,42.0,35.7,224.32
2024-08-22,RO,Craiova,o3,23,14.6,28.0,21.4,223.03
2024-09-07,RO,Craiova,o3,24,4.4,34.6,22.6,756.36
2024-12-05,RO,Craiova,o3,23,2.8,11.0,9.2,41.36
2024-02-09,RO,Craiova,o3,23,3.4,42.3,9.0,2518.56
2024-02-12,RO,Craiova,o3,24,4.7,23.6,8.8,348.72
2024-05-05,RO,Craiova,o3,23,4.0,50.4,17.6,3628.81
2024-06-13,RO,Craiova,o3,18,9.8,43.5,28.2,1477.54
2024-07-11,RO,Craiova,o3,23,5.1,72.5,20.2,6230.94
2024-07-15,RO,Craiova,o3,18,17.0,80.6,60.0,5522.55
2024-11-23,RO,Craiova,o3,23,12.7,23.5,19.6,94.22
2024-12-06,RO,Craiova,o3,18,6.9,12.7,10.5,28.48
2024-02-01,RO,Craiova,o3,23,4.1,38.4,13.0,1268.61
2024-04-26,RO,Craiova,o3,23,4.4,51.9,19.9,2941.51
2024-05-09,RO,Craiova,o3,23,10.9,24.7,13.9,221.66
2024-11-18,RO,Craiova,o3,23,1.5,10.4,7.2,85.15
2024-11-27,RO,Craiova,o3,23,1.6,23.0,7.5,586.24
2024-11-30,RO,Craiova,o3,23,5.1,15.3,9.9,94.38
2024-01-18,RO,Craiova,o3,24,4.7,17.9,7.9,125.58
2024-05-12,RO,Craiova,o3,23,4.4,44.6,22.0,1471.48
2024-06-26,RO,Craiova,o3,23,6.9,52.8,35.7,1228.23
2024-09-21,RO,Craiova,o3,24,3.6,42.4,17.0,1939.18
2024-09-22,RO,Craiova,o3,24,2.7,43.5,14.1,2246.77
2024-01-21,RO,Craiova,o3,23,10.0,28.8,21.8,250.18
2024-05-30,RO,Craiova,o3,23,4.5,44.3,8.7,2178.38
2024-07-24,RO,Craiova,o3,23,3.6,55.3,10.2,2647.24
2024-10-18,RO,Craiova,o3,17,0.1,0.9,0.3,0.78
2024-10-24,RO,Craiova,o3,23,2.2,26.1,8.3,671.62
2024-10-30,RO,Craiova,o3,23,1.3,32.2,4.5,1295.59
2024-11-13,RO,Craiova,o3,23,3.7,13.4,9.4,74.41
2024-09-01,RO,Craiova,o3,23,5.3,8.8,6.9,9.11
2024-01-06,RO,Craiova,o3,23,3.8,16.9,5.8,157.71
2024-01-13,RO,Craiova,o3,23,10.9,30.8,21.6,420.2
2024-01-29,RO,Craiova,o3,23,3.8,30.4,18.4,823.55
2024-02-10,RO,Craiova,o3,23,3.7,35.7,6.2,1528.97
2024-02-21,RO,Craiova,o3,23,3.8,36.3,13.5,1424.01
2024-03-03,RO,Craiova,o3,23,3.9,42.3,8.3,2136.88
2024-06-20,RO,Craiova,o3,23,4.1,53.1,29.6,3098.1
2024-10-16,RO,Craiova,o3,9,0.1,3.5,2.3,11.78
2024-06-01,RO,Craiova,o3,23,6.0,41.4,22.2,1812.09
2024-06-04,RO,Craiova,o3,23,2.3,53.2,13.7,3209.3
2024-07-19,RO,Craiova,o3,23,3.4,90.9,41.1,10023.1
2024-07-12,RO,Craiova,o3,23,3.6,75.1,26.6,7718.99
2024-01-07,RO,Craiova,o3,23,3.9,22.0,6.8,327.44
2024-02-11,RO,Craiova,o3,23,6.0,20.8,14.7,171.96
2024-03-28,RO,Craiova,o3,23,15.0,50.1,29.7,1084.43
2024-05-17,RO,Craiova,o3,23,33.3,41.5,36.1,75.93
2024-06-17,RO,Craiova,o3,23,4.8,53.3,35.7,2867.29
2024-06-22,RO,Craiova,o3,23,3.8,56.6,39.1,4208.28
2024-06-27,RO,Craiova,o3,23,6.3,38.4,14.0,999.78
2024-09-14,RO,Craiova,o3,17,0.3,17.9,14.0,471.1
2024-11-05,RO,Craiova,o3,23,2.5,24.7,10.4,617.73
2024-10-14,RO,Craiova,o3,22,0.3,4.3,2.1,11.96
2024-01-24,RO,Craiova,o3,23,10.5,22.6,16.8,150.29
2024-03-27,RO,Craiova,o3,23,19.0,37.3,28.6,410.68
2024-04-06,RO,Craiova,o3,23,6.1,50.4,30.8,2285.0
2024-04-21,RO,Craiova,o3,24,3.9,47.1,16.1,2330.53
2024-06-18,RO,Craiova,o3,23,4.9,73.2,33.6,6032.31
2024-07-06,RO,Craiova,o3,23,3.3,62.1,35.3,4818.91
2024-08-28,RO,Craiova,o3,23,16.9,43.5,25.9,360.46
2024-05-01,RO,Craiova,o3,23,3.9,48.2,39.2,3558.72
2024-09-06,RO,Craiova,o3,22,3.3,37.1,7.7,1765.82
2024-11-15,RO,Craiova,o3,23,6.7,19.0,11.5,160.82
2024-07-10,RO,Craiova,o3,23,10.9,72.5,30.7,5467.74
2024-03-12,RO,Craiova,o3,23,8.8,33.2,24.7,406.15
2024-03-18,RO,Craiova,o3,23,9.4,42.9,30.9,1103.67
2024-04-10,RO,Craiova,o3,23,4.4,63.8,26.6,5526.75
2024-04-14,RO,Craiova,o3,23,4.6,52.6,32.8,2990.62
2024-06-14,RO,Craiova,o3,23,4.0,41.8,28.9,2169.53
2024-06-28,RO,Craiova,o3,23,3.8,54.1,18.7,3845.9
2024-06-30,RO,Craiova,o3,23,3.7,51.7,28.3,3732.32
2024-07-14,RO,Craiova,o3,23,4.8,75.8,30.7,6308.18
2024-08-31,RO,Craiova,o3,23,4.2,16.8,9.2,119.58
2024-10-12,RO,Craiova,o3,18,0.2,18.0,1.7,593.69
2024-01-09,RO,Craiova,o3,2,16.8,16.8,16.8,0.0
2024-02-19,RO,Craiova,o3,23,3.9,28.7,18.1,467.03
2024-02-23,RO,Craiova,o3,23,4.3,45.9,14.0,1859.83
2024-04-19,RO,Craiova,o3,23,5.2,45.6,23.0,2040.25
2024-09-29,RO,Craiova,o3,24,1.1,13.5,3.1,101.9
2024-04-09,RO,Craiova,o3,23,4.0,59.6,19.3,5242.75
2024-05-04,RO,Craiova,o3,23,4.5,49.4,22.8,2688.31
2024-08-03,RO,Craiova,o3,23,17.9,41.5,38.0,578.87
2024-02-25,RO,Craiova,o3,23,5.1,42.7,27.3,1649.11
2024-03-01,RO,Craiova,o3,23,14.1,25.1,19.5,138.33
2024-03-15,RO,Craiova,o3,23,4.1,22.6,12.2,336.71
2024-07-08,RO,Craiova,o3,23,4.2,70.2,32.7,6453.94
2024-09-04,RO,Craiova,o3,23,6.7,8.7,7.4,4.27
2024-09-20,RO,Craiova,o3,24,9.7,33.2,18.2,546.79
2024-09-23,RO,Craiova,o3,24,2.5,44.9,10.3,2520.37
2024-01-15,RO,Craiova,o3,23,3.9,32.0,9.7,710.77
2024-04-15,RO,Craiova,o3,23,4.3,52.7,29.9,2830.93
2024-06-05,RO,Craiova,o3,23,13.6,46.4,32.1,1503.38
2024-08-25,RO,Craiova,o3,23,17.3,27.5,22.3,122.5
2024-01-11,RO,Craiova,o3,23,7.4,34.6,16.0,689.53
2024-01-20,RO,Craiova,o3,23,17.3,34.7,25.9,292.32
2024-04-30,RO,Craiova,o3,23,5.4,46.0,26.8,1789.94
2024-05-24,RO,Craiova,o3,23,3.9,43.0,12.4,2082.63
2024-09-19,RO,Craiova,o3,24,0.4,29.0,5.2,1233.0
2024-10-15,RO,Craiova,o3,12,0.2,1.3,0.6,1.3
2024-10-20,RO,Craiova,o3,23,0.6,30.1,8.8,957.79
2024-01-23,RO,Craiova,o3,23,17.3,33.7,25.2,220.52
2024-03-26,RO,Craiova,o3,23,4.9,47.2,27.9,2393.94
2024-09-08,RO,Craiova,o3,24,10.4,35.2,21.1,700.75
2024-01-26,RO,Craiova,o3,23,22.9,36.9,30.3,140.58
2024-02-04,RO,Craiova,o3,23,5.4,33.6,18.1,1010.5
2024-04-16,RO,Craiova,o3,23,15.9,50.0,38.6,1109.49
2024-07-03,RO,Craiova,o3,24,5.1,26.5,11.3,336.88
2024-09-25,RO,Craiova,o3,23,0.2,9.6,2.0,50.22
2024-02-17,RO,Craiova,o3,23,3.8,27.6,6.8,724.91
2024-04-24,RO,Craiova,o3,23,5.7,48.4,24.2,1470.3
2024-07-17,RO,Craiova,o3,23,5.9,78.1,39.9,7206.63
2024-11-19,RO,Craiova,o3,23,1.1,9.2,1.9,59.64
2024-12-03,RO,Craiova,o3,23,2.9,5.9,4.9,7.2
2024-05-11,RO,Craiova,o3,22,4.5,48.6,21.7,2790.06
2024-05-20,RO,Craiova,o3,23,3.7,32.9,8.6,986.83
2024-05-22,RO,Craiova,o3,23,9.3,46.4,30.2,1616.25
2024-06-24,RO,Craiova,o3,23,9.0,49.3,38.9,1168.65
2024-04-22,RO,Craiova,o3,23,8.5,45.9,21.4,1460.44
2024-06-25,RO,Craiova,o3,23,23.8,48.5,36.4,747.85
2024-11-04,RO,Craiova,o3,23,2.1,30.1,8.5,871.09
2024-11-12,RO,Craiova,o3,23,8.0,12.7,10.6,22.21
2024-02-15,RO,Craiova,o3,23,5.9,39.0,14.1,1352.27
2024-05-06,RO,Craiova,o3,23,3.6,53.6,14.7,3587.71
2024-05-15,RO,Craiova,o3,24,22.7,42.6,33.4,352.44
2024-05-23,RO,Craiova,o3,23,7.4,41.9,15.6,1435.16
2024-07-04,RO,Craiova,o3,23,3.9,44.0,31.3,2485.14
2024-08-05,RO,Craiova,o3,16,8.8,38.4,26.1,847.29
2024-10-01,RO,Craiova,o3,24,8.7,31.2,16.7,527.68
2024-10-06,RO,Craiova,o3,24,1.2,6.9,2.1,21.9
2024-12-04,RO,Craiova,o3,23,2.5,11.1,4.9,50.76
2024-06-07,RO,Craiova,o3,23,3.6,62.7,31.5,5149.24
2024-01-27,RO,Craiova,o3,23,13.7,37.7,27.0,554.68
2024-03-20,RO,Craiova,o3,23,4.6,39.9,14.7,1816.12
2024-05-16,RO,Craiova,o3,23,16.8,48.3,33.6,1410.61
2024-07-13,RO,Craiova,o3,23,5.4,71.9,34.1,7387.27
2024-11-01,RO,Craiova,o3,22,2.2,29.1,12.6,774.84
2024-11-07,RO,Craiova,o3,23,1.5,32.0,7.0,960.01
2024-02-13,RO,Craiova,o3,23,6.4,20.2,15.0,194.62
2024-05-13,RO,Craiova,o3,23,5.3,42.3,23.8,2181.03
2024-05-28,RO,Craiova,o3,23,4.3,49.7,11.1,3526.6
2024-04-29,RO,Craiova,o3,23,4.0,56.8,38.9,4604.1
2024-07-09,RO,Craiova,o3,23,4.9,73.8,45.0,7920.53
2024-07-27,RO,Craiova,o3,24,13.7,85.5,37.2,6665.57
2024-09-03,RO,Craiova,o3,23,7.3,11.2,8.6,16.7
2024-09-11,RO,Craiova,o3,13,0.3,15.6,1.2,267.43
2024-05-26,RO,Craiova,o3,23,11.3,53.9,28.8,2327.37
2024-06-02,RO,Craiova,o3,23,12.8,47.5,27.3,1565.72
2024-09-12,RO,Craiova,o3,20,0.5,33.7,9.0,1357.58
2024-09-18,RO,Craiova,o3,24,0.8,15.6,2.4,193.74
2024-10-11,RO,Craiova,o3,19,0.4,5.9,1.7,21.92
2024-02-16,RO,Craiova,o3,23,4.2,44.0,10.4,2352.9
2024-05-19,RO,Craiova,o3,23,5.0,31.0,9.8,918.16
2024-02-22,RO,Craiova,o3,23,4.4,42.3,7.9,2007.0
2024-03-11,RO,Craiova,o3,23,6.2,29.7,22.6,474.8
2024-03-19,RO,Craiova,o3,23,8.7,34.8,22.8,565.1
2024-09-28,RO,Craiova,o3,24,2.3,38.7,8.4,1655.27
2024-10-19,RO,Craiova,o3,13,0.2,29.0,22.9,1225.19
2024-11-03,RO,Craiova,o3,23,4.1,23.2,21.6,459.12
2024-02-20,RO,Craiova,o3,22,3.9,33.2,8.4,1310.78
2024-02-28,RO,Craiova,o3,23,6.4,45.1,24.0,1346.41
2024-10-17,RO,Craiova,o3,11,0.1,8.6,3.6,110.28
2024-11-09,RO,Craiova,o3,23,3.6,18.4,7.8,252.69
2024-01-14,RO,Craiova,o3,23,6.7,39.5,22.3,1215.37
2024-06-08,RO,Craiova,o3,24,5.4,67.3,40.5,5261.63
2024-07-23,RO,Craiova,o3,23,6.1,53.0,29.2,2643.43
2024-10-31,RO,Craiova,o3,23,4.9,30.8,13.3,833.88
2024-03-08,RO,Craiova,o3,24,8.1,32.5,25.4,540.79
2024-05-02,RO,Craiova,o3,23,9.4,55.6,41.7,3677.25
2024-10-09,RO,Craiova,o3,22,1.7,22.5,4.7,660.18
2024-10-13,RO,Craiova,o3,23,1.3,26.6,3.0,715.76
2024-06-29,RO,Craiova,o3,23,3.7,52.3,25.6,3538.81
2024-01-19,RO,Craiova,o3,23,3.3,22.1,6.7,377.55
2024-02-29,RO,Craiova,o3,22,4.9,19.4,10.2,190.78
2024-03-16,RO,Craiova,o3,23,3.9,42.0,18.5,2575.84
2024-03-17,RO,Craiova,o3,23,4.3,40.5,30.4,2278.72
2024-04-03,RO,Craiova,o3,23,13.2,50.1,32.6,1361.72
2024-04-13,RO,Craiova,o3,23,4.1,49.9,33.2,3763.23
2024-06-23,RO,Craiova,o3,23,20.6,51.4,39.4,879.8
2024-07-29,RO,Craiova,o3,23,15.0,76.7,58.9,5028.55
2024-09-17,RO,Craiova,o3,24,0.9,28.4,2.6,1021.4
2024-09-30,RO,Craiova,o3,24,2.6,22.0,8.6,561.03
2024-10-27,RO,Craiova,o3,23,3.9,37.0,9.9,1499.61
2024-02-05,RO,Craiova,o3,23,25.5,41.4,33.9,184.6
2024-02-14,RO,Craiova,o3,23,4.4,31.8,11.7,817.89
2024-05-03,RO,Craiova,o3,23,10.9,42.8,26.9,631.51
2024-07-05,RO,Craiova,o3,23,4.5,50.9,33.9,2785.82
2024-10-26,RO,Craiova,o3,23,1.9,36.5,7.5,1556.28
2024-11-22,RO,Craiova,o3,23,5.2,18.8,14.4,114.3
2024-03-13,RO,Craiova,o3,23,6.7,35.5,24.7,925.79
2024-05-29,RO,Craiova,o3,23,4.1,29.9,8.8,803.61
2024-07-26,RO,Craiova,o3,23,3.4,70.0,31.9,6977.51
2024-09-02,RO,Craiova,o3,23,6.9,15.2,9.6,72.18
2024-11-06,RO,Craiova,o3,23,2.5,29.6,5.5,811.26
2024-02-08,RO,Craiova,o3,23,6.8,42.5,28.3,1257.5
2024-03-23,RO,Craiova,o3,23,4.3,56.8,18.2,4193.29
2024-04-05,RO,Craiova,o3,23,4.3,50.0,31.8,2609.39
2024-04-17,RO,Craiova,o3,23,11.1,34.7,16.2,249.19
2024-08-21,RO,Craiova,o3,5,9.4,17.0,15.5,90.53
2024-08-27,RO,Craiova,o3,23,14.5,38.5,26.4,832.27
2024-09-16,RO,Craiova,o3,24,1.0,19.3,4.3,484.26
2024-04-04,RO,Craiova,o3,23,5.1,49.7,26.5,2385.67
2024-06-11,RO,Craiova,o3,23,28.3,53.7,47.1,690.87
